time,open,high,low,close,volume
2025-03-07 14:30:00+00:00,235.7778200637356,241.37,234.76,237.57625,0
2025-03-10 13:30:00+00:00,236.6770350318678,236.6770350318678,224.22,230.85,0
2025-03-11 13:30:00+00:00,233.7635175159339,233.7635175159339,217.45,221.983725,0
2025-03-12 13:30:00+00:00,227.87362125796696,227.87362125796696,214.91,218.445,0
2025-03-13 13:30:00+00:00,223.15931062898343,223.15931062898343,208.42,212.72235,0
2025-03-14 13:30:00+00:00,217.94083031449173,217.94083031449173,209.58,212.0675,0
2025-03-17 13:30:00+00:00,215.00416515724584,215.22,209.97,213.125,0
2025-03-18 13:30:00+00:00,214.06458257862292,215.15,211.49,213.3725,0
2025-03-19 13:30:00+00:00,213.71854128931147,218.76,213.71854128931147,215.4925,0
2025-03-20 13:30:00+00:00,214.6055206446557,217.4899,212.22,214.449975,0
2025-03-21 13:30:00+00:00,214.52774782232788,218.84,211.28,214.9875,0
2025-03-24 13:30:00+00:00,214.75762391116396,221.48,214.75762391116396,220.4475,0
2025-03-25 13:30:00+00:00,217.602561955582,224.1,217.602561955582,222.175,0
2025-03-26 13:30:00+00:00,219.888780977791,225.02,219.888780977791,222.6325,0
2025-03-27 13:30:00+00:00,221.2606404888955,224.99,220.5601,222.697525,0
2025-03-28 13:30:00+00:00,221.9790827444477,223.81,217.68,220.265,0
2025-03-31 13:30:00+00:00,221.12204137222383,225.62,216.23,220.24625,0
2025-04-01 13:30:00+00:00,220.68414568611195,223.68,218.9,221.39375,0
2025-04-02 13:30:00+00:00,221.038947843056,225.19,221.02,222.85375,0
2025-04-03 13:30:00+00:00,221.946348921528,221.946348921528,201.25,204.3675,0
2025-04-04 13:30:00+00:00,213.156924460764,213.156924460764,187.34,192.3725,0
2025-04-07 13:30:00+00:00,202.764712230382,202.764712230382,174.62,181.8575,0
2025-04-08 13:30:00+00:00,192.31110611519105,192.31110611519105,169.2101,179.66627499999998,0
2025-04-09 13:30:00+00:00,185.9886905575955,200.61,171.89,185.825,0
2025-04-10 13:30:00+00:00,185.90684527879776,194.7799,183.0,189.316225,0
2025-04-11 13:30:00+00:00,187.61153513939888,199.54,186.06,192.4625,0
2025-04-14 13:30:00+00:00,190.03701756969943,212.94,190.03701756969943,207.015525,0
2025-04-15 13:30:00+00:00,198.5262712848497,203.51,198.5262712848497,201.82625,0
2025-04-16 13:30:00+00:00,200.17626064242484,200.7,192.37,196.425,0
2025-04-17 13:30:00+00:00,198.3006303212124,198.8335,194.42,196.858375,0
2025-04-21 13:30:00+00:00,197.5795026606062,197.5795026606062,189.8112,192.50905,0
2025-04-22 13:30:00+00:00,195.0442763303031,201.59,195.0442763303031,198.355,0
2025-04-23 13:30:00+00:00,196.69963816515155,208.0,196.69963816515155,205.34975,0
2025-04-24 13:30:00+00:00,201.02469408257576,208.8299,201.02469408257576,206.257475,0
2025-04-25 13:30:00+00:00,203.64108454128788,209.75,203.64108454128788,207.89875,0
2025-04-28 13:30:00+00:00,205.76991727064396,211.5,205.76991727064396,209.775,0
2025-04-29 13:30:00+00:00,207.772458635322,212.24,207.772458635322,210.12825,0
2025-04-30 13:30:00+00:00,208.95035431766095,213.58,206.6705,210.512625,0
2025-05-01 13:30:00+00:00,209.7314896588305,214.56,208.9,211.465,0
2025-05-02 13:30:00+00:00,210.59824482941525,210.59824482941525,202.16,205.1475,0
2025-05-05 13:30:00+00:00,207.8728724147076,207.8728724147076,198.21,201.075,0
2025-05-06 13:30:00+00:00,204.4739362073538,204.4739362073538,197.02,198.5975,0
2025-05-07 13:30:00+00:00,201.5357181036769,201.5357181036769,193.25,197.0275,0
2025-05-08 13:30:00+00:00,199.28160905183847,200.05,194.6796,197.4849,0
2025-05-09 13:30:00+00:00,198.38325452591923,200.5399,197.535,198.901225,0
2025-05-12 13:30:00+00:00,198.6422397629596,211.2679,198.6422397629596,209.944475,0
2025-05-13 13:30:00+00:00,204.29335738147975,213.4,204.29335738147975,211.44,0
2025-05-14 13:30:00+00:00,207.8666786907399,213.94,207.8666786907399,212.320025,0
2025-05-15 13:30:00+00:00,210.09335184537,212.96,209.54,211.225,0
2025-05-16 13:30:00+00:00,210.65917592268497,212.57,209.77,211.49,0
2025-05-19 13:30:00+00:00,211.0745879613425,211.0745879613425,204.26,207.6075,0
2025-05-20 13:30:00+00:00,209.3410439806713,209.3410439806713,205.03,207.0075,0
2025-05-21 13:30:00+00:00,208.17427199033563,208.17427199033563,200.71,203.7525,0
2025-05-22 13:30:00+00:00,205.9633859951678,205.9633859951678,199.7,201.13,0
2025-05-23 13:30:00+00:00,203.54669299758396,203.54669299758396,193.46,195.02375,0
2025-05-27 13:30:00+00:00,199.285221498792,200.74,197.43,199.17,0
2025-05-28 13:30:00+00:00,199.227610749396,202.73,199.227610749396,200.91,0
2025-05-29 13:30:00+00:00,200.068805374698,203.81,198.51,201.46125,0
2025-05-30 13:30:00+00:00,200.765027687349,201.96,196.78,199.74,0
2025-06-02 13:30:00+00:00,200.2525138436745,202.13,200.12,201.0575,0
2025-06-03 13:30:00+00:00,200.65500692183724,203.77,200.65500692183724,202.33625,0
2025-06-04 13:30:00+00:00,201.49562846091865,206.24,201.49562846091865,203.5175,0
2025-06-05 13:30:00+00:00,202.5065642304593,204.75,200.15,202.2575,0
2025-06-06 13:30:00+00:00,202.3820321152297,205.7,202.05,203.6675,0
2025-06-09 13:30:00+00:00,203.02476605761484,206.0,200.02,202.965,0
2025-06-10 13:30:00+00:00,202.9948830288074,204.35,200.57,202.0475,0
2025-06-11 13:30:00+00:00,202.5211915144037,204.5,198.41,201.2975,0
2025-06-12 13:30:00+00:00,201.90934575720183,201.90934575720183,197.3601,198.830025,0
2025-06-13 13:30:00+00:00,200.3696853786009,200.37,195.7,198.0625,0
2025-06-16 13:30:00+00:00,199.21609268930047,199.21609268930047,196.5636,197.74215,0
2025-06-17 13:30:00+00:00,198.47912134465025,198.47912134465025,195.21,196.61,0
2025-06-18 13:30:00+00:00,197.54456067232516,197.57,195.07,196.29,0
2025-06-20 13:30:00+00:00,196.91728033616252,201.7,196.855,199.4475,0
2025-06-23 13:30:00+00:00,198.18239016808127,202.3,198.18239016808127,201.09625,0
2025-06-24 13:30:00+00:00,199.63932008404063,203.44,199.63932008404063,201.6325,0
2025-06-25 13:30:00+00:00,200.63591004202036,203.67,200.6201,201.825025,0
2025-06-26 13:30:00+00:00,201.23046752101013,202.64,199.46,201.1325,0
2025-06-27 13:30:00+00:00,201.18148376050507,203.22,200.0,201.5475,0
2025-06-30 13:30:00+00:00,201.36449188025256,207.39,199.2607,203.457675,0
2025-07-01 13:30:00+00:00,202.41108344012628,210.1865,202.41108344012628,207.7029,0
2025-07-02 13:30:00+00:00,205.05699172006317,213.34,205.05699172006317,210.7075,0
2025-07-03 13:30:00+00:00,207.8822458600316,214.65,207.8822458600316,213.038775,0
2025-07-07 13:30:00+00:00,210.46051043001577,216.23,208.8,211.915,0
2025-07-08 13:30:00+00:00,211.18775521500788,211.43,208.45,209.9975,0
2025-07-09 13:30:00+00:00,210.59262760750397,211.33,207.22,209.805,0
2025-07-10 13:30:00+00:00,210.198813803752,213.48,210.03,211.60625,0
2025-07-11 13:30:00+00:00,210.902531901876,212.13,209.86,210.92875,0
2025-07-14 13:30:00+00:00,210.915640950938,210.915640950938,207.54,209.24875,0
2025-07-15 13:30:00+00:00,210.082195475469,211.89,208.92,209.785,0
2025-07-16 13:30:00+00:00,209.9335977377345,212.4,208.64,210.37375,0
2025-07-17 13:30:00+00:00,210.1536738688673,211.8,209.59,210.495,0
2025-07-18 13:30:00+00:00,210.32433693443363,211.79,209.7045,210.886125,0
2025-07-21 13:30:00+00:00,210.6052309672168,215.78,210.6052309672168,212.9975,0
2025-07-22 13:30:00+00:00,211.8013654836084,214.95,211.8013654836084,213.680025,0
2025-07-23 13:30:00+00:00,212.7406952418042,215.15,212.41,214.1775,0
2025-07-24 13:30:00+00:00,213.45909762090207,215.69,213.45909762090207,214.22,0
2025-07-25 13:30:00+00:00,213.83954881045105,215.24,213.4,214.305,0
2025-07-28 13:30:00+00:00,214.07227440522556,214.845,213.06,213.99625,0
2025-07-29 13:30:00+00:00,214.03426220261275,214.81,210.82,212.76875,0
2025-07-30 13:30:00+00:00,213.4015061013064,213.4015061013064,207.72,210.26375,0
2025-07-31 13:30:00+00:00,211.8326280506532,211.8326280506532,207.16,208.265,0
2025-08-01 13:30:00+00:00,210.04881402532655,213.58,201.5,207.08125,0
2025-08-04 13:30:00+00:00,208.5650320126633,208.5650320126633,201.675,204.3525,0
2025-08-05 13:30:00+00:00,206.45876600633164,206.45876600633164,202.16,203.455,0
2025-08-06 13:30:00+00:00,204.9568830031658,215.38,204.9568830031658,209.9625,0
2025-08-07 13:30:00+00:00,207.4596915015829,220.85,207.4596915015829,219.08375,0
2025-08-08 13:30:00+00:00,213.27172075079147,231.0,213.27172075079147,225.1075,0
2025-08-11 13:30:00+00:00,219.18961037539572,229.56,219.18961037539572,227.355,0
2025-08-12 13:30:00+00:00,223.2723051876979,230.8,223.2723051876979,228.88125,0
2025-08-13 13:30:00+00:00,226.07677759384893,235.0,226.07677759384893,232.4575,0
2025-08-14 13:30:00+00:00,229.26713879692448,235.12,229.26713879692448,233.20125,0
2025-08-15 13:30:00+00:00,231.23419439846225,234.28,229.335,232.30125,0
2025-08-18 13:30:00+00:00,231.76772219923112,233.12,230.11,231.455,0
2025-08-19 13:30:00+00:00,231.6113610996156,232.87,229.35,231.01375,0
2025-08-20 13:30:00+00:00,231.3125555498078,231.3125555498078,225.77,228.0575,0
2025-08-21 13:30:00+00:00,229.68502777490392,229.68502777490392,223.7804,225.3676,0
2025-08-22 13:30:00+00:00,227.526313887452,229.09,225.41,227.1075,0
2025-08-25 13:30:00+00:00,227.316906943726,229.3,226.23,227.2925,0
2025-08-26 13:30:00+00:00,227.30470347186295,229.49,224.69,227.59,0
2025-08-27 13:30:00+00:00,227.44735173593148,230.9,227.44735173593148,229.565,0
2025-08-28 13:30:00+00:00,228.5061758679657,233.41,228.5061758679657,231.53125,0
2025-08-29 13:30:00+00:00,230.01871293398287,233.38,230.01871293398287,232.35,0
2025-09-02 13:30:00+00:00,231.18435646699143,231.18435646699143,226.97,229.1975,0
2025-09-03 13:30:00+00:00,230.19092823349573,238.85,230.19092823349573,237.22250000000005,0
2025-09-04 13:30:00+00:00,233.7067141167479,239.8999,233.7067141167479,238.717475,0
2025-09-05 13:30:00+00:00,236.21209455837396,241.32,236.21209455837396,239.873775,0
2025-09-08 13:30:00+00:00,238.04293477918696,240.15,236.34,238.4175,0
2025-09-09 13:30:00+00:00,238.2302173895935,238.7805,233.36,235.872625,0
2025-09-10 13:30:00+00:00,237.05142119479677,237.05142119479677,225.95,229.33625,0
2025-09-11 13:30:00+00:00,233.1938355973984,233.1938355973984,226.65,228.50125,0
2025-09-12 13:30:00+00:00,230.8475427986992,234.51,229.02,231.705,0
2025-09-15 13:30:00+00:00,231.2762713993496,238.19,231.2762713993496,236.73,0
2025-09-16 13:30:00+00:00,234.0031356996748,241.22,234.0031356996748,238.217125,0
2025-09-17 13:30:00+00:00,236.1101303498374,240.1,236.1101303498374,238.947525,0
2025-09-18 13:30:00+00:00,237.5288276749187,241.2,236.65,238.925,0
2025-09-19 13:30:00+00:00,238.2269138374593,246.3,238.2269138374593,243.3089,0
2025-09-22 13:30:00+00:00,240.7679069187297,256.64,240.7679069187297,252.285,0
2025-09-23 13:30:00+00:00,246.5264534593648,257.34,246.5264534593648,255.30625,0
2025-09-24 13:30:00+00:00,250.9163517296824,255.74,250.9163517296824,253.5775,0
2025-09-25 13:30:00+00:00,252.2469258648412,257.17,251.712,254.73925,0
2025-09-26 13:30:00+00:00,253.4930879324206,257.6,253.4930879324206,255.23375,0
2025-09-29 13:30:00+00:00,254.3634189662103,255.0,253.01,254.25,0
2025-09-30 13:30:00+00:00,254.30670948310515,255.919,253.11,254.6285,0
2025-10-01 13:30:00+00:00,254.46760474155255,258.79,254.46760474155255,256.0525,0
2025-10-02 13:30:00+00:00,255.2600523707763,258.18,254.15,256.50875,0
2025-10-03 13:30:00+00:00,255.88440118538813,259.24,253.95,256.46875,0
2025-10-06 13:30:00+00:00,256.17657559269406,259.07,255.05,257.2,0
2025-10-07 13:30:00+00:00,256.688287796347,257.4,255.43,256.52875,0
2025-10-08 13:30:00+00:00,256.60851889817354,258.52,256.11,257.3025,0
2025-10-09 13:30:00+00:00,256.9555094490868,258.0,253.14,255.74625,0
2025-10-10 13:30:00+00:00,256.3508797245434,256.38,244.0,250.1475,0
2025-10-13 13:30:00+00:00,253.2491898622717,253.2491898622717,245.56,248.0725,0
2025-10-14 13:30:00+00:00,250.66084493113584,250.66084493113584,244.7,246.97875,0
2025-10-15 13:30:00+00:00,248.81979746556792,251.82,247.47,249.52875,0
2025-10-16 13:30:00+00:00,249.17427373278397,249.17427373278397,245.13,247.4675,0
2025-10-17 13:30:00+00:00,248.320886866392,253.38,247.27,250.24,0
2025-10-20 13:30:00+00:00,249.280443433196,264.375,249.280443433196,259.5325,0
2025-10-21 13:30:00+00:00,254.406471716598,265.29,254.406471716598,262.9425,0
2025-10-22 13:30:00+00:00,258.674485858299,262.85,255.43,259.845,0
2025-10-23 13:30:00+00:00,259.2597429291495,260.62,258.0101,259.537525,0
2025-10-24 13:30:00+00:00,259.39863396457474,264.13,259.18,261.83,0
2025-10-27 13:30:00+00:00,260.6143169822874,269.12,260.6143169822874,266.865025,0
2025-10-28 13:30:00+00:00,263.7396709911437,269.89,263.7396709911437,269.00625,0
2025-10-29 13:30:00+00:00,266.3729604955719,271.41,266.3729604955719,269.37375,0
2025-10-30 13:30:00+00:00,267.8733552477859,274.14,267.8733552477859,271.5025,0
2025-10-31 13:30:00+00:00,269.68792762389296,277.32,269.16,273.46000000000004,0
2025-11-03 14:30:00+00:00,271.5739638119465,271.5739638119465,266.25,269.1425,0
2025-11-04 14:30:00+00:00,270.35823190597324,271.486,267.615,269.3665,0
2025-11-05 14:30:00+00:00,269.8623659529866,271.7,266.93,269.345,0
2025-11-06 14:30:00+00:00,269.6036829764933,273.4,267.89,269.73749999999995,0
2025-11-07 14:30:00+00:00,269.6705914882466,272.29,266.77,269.33125,0
2025-11-10 14:30:00+00:00,269.5009207441233,273.73,267.455,269.89375,0
2025-11-11 14:30:00+00:00,269.6973353720616,275.91,269.6973353720616,272.6925,0
2025-11-12 14:30:00+00:00,271.1949176860308,275.73,271.1949176860308,273.975,0
2025-11-13 14:30:00+00:00,272.58495884301544,276.699,272.09,273.96225,0
2025-11-14 14:30:00+00:00,273.2736044215077,275.96,269.6,272.255,0
2025-11-17 14:30:00+00:00,272.76430221075384,272.76430221075384,265.73,268.12375000000003,0
2025-11-18 14:30:00+00:00,270.4440261053769,270.71,265.32,268.365,0
2025-11-19 14:30:00+00:00,269.40451305268846,272.21,265.5,267.94875,0
2025-11-20 14:30:00+00:00,268.6766315263442,275.43,265.92,269.6075,0
2025-11-21 14:30:00+00:00,269.1420657631721,273.33,265.67,269.11,0
2025-11-24 14:30:00+00:00,269.12603288158607,277.0,269.12603288158607,273.68,0
2025-11-25 14:30:00+00:00,271.40301644079307,280.38,271.40301644079307,276.9675,0
2025-11-26 14:30:00+00:00,274.1852582203965,279.53,274.1852582203965,277.6675,0
2025-11-28 14:30:00+00:00,275.92637911019824,279.0,275.92637911019824,277.774125,0
2025-12-01 14:30:00+00:00,276.85025205509913,283.42,276.14,280.1675,0
2025-12-02 14:30:00+00:00,278.5088760275496,287.4,278.5088760275496,284.805025,0
2025-12-03 14:30:00+00:00,281.6569505137748,288.62,281.6569505137748,285.5675,0
2025-12-04 14:30:00+00:00,283.6122252568874,284.73,278.59,282.02875,0
2025-12-05 14:30:00+00:00,282.82048762844374,282.82048762844374,278.05,279.6275,0
2025-12-08 14:30:00+00:00,281.2239938142219,281.2239938142219,276.15,277.959825,0
2025-12-09 14:30:00+00:00,279.59190940711096,280.03,276.92,278.07250000000005,0
2025-12-10 14:30:00+00:00,278.8322047035555,279.75,276.44,278.18,0
2025-12-11 14:30:00+00:00,278.5061023517777,279.59,273.81,277.63125,0
2025-12-12 14:30:00+00:00,278.06867617588887,279.22,276.82,278.055,0
2025-12-15 14:30:00+00:00,278.06183808794447,280.15,272.84,276.8125,0
2025-12-16 14:30:00+00:00,277.43716904397223,277.43716904397223,271.79,273.67999999999995,0
2025-12-17 14:30:00+00:00,275.55858452198606,276.16,271.64,273.6625,0
2025-12-18 14:30:00+00:00,274.61054226099304,274.61054226099304,266.95,271.59375,0
2025-12-19 14:30:00+00:00,273.1021461304965,274.6,269.9,272.57875,0
2025-12-22 14:30:00+00:00,272.84044806524827,273.88,270.505,272.05375000000004,0
2025-12-23 14:30:00+00:00,272.4470990326241,272.5,269.56,271.31499999999994,0
2025-12-24 14:30:00+00:00,271.88104951631203,275.43,271.88104951631203,273.44375,0
2025-12-26 14:30:00+00:00,272.662399758156,275.37,272.662399758156,273.9475,0
2025-12-29 14:30:00+00:00,273.304949879078,274.36,272.35,273.29,0
2025-12-30 14:30:00+00:00,273.297474939539,274.08,272.28,273.0625,0
2025-12-31 14:30:00+00:00,273.17998746976946,273.68,271.75,272.5875,0
2026-01-02 14:30:00+00:00,272.8837437348847,277.84,269.0,272.52625,0
2026-01-05 14:30:00+00:00,272.70499686744233,272.70499686744233,266.14,268.8875,0
2026-01-06 14:30:00+00:00,270.7962484337212,270.7962484337212,262.12,264.7575,0
2026-01-07 14:30:00+00:00,267.7768742168606,267.7768742168606,259.81,261.755,0
2026-01-08 14:30:00+00:00,264.7659371084303,264.7659371084303,255.7,257.7625,0
2026-01-09 14:30:00+00:00,261.2642185542152,261.2642185542152,256.22,258.71875,0
2026-01-12 14:30:00+00:00,259.9914842771076,261.3,256.8,259.3775,0
2026-01-13 14:30:00+00:00,259.68449213855376,261.81,258.39,259.9925,0
2026-01-14 14:30:00+00:00,259.83849606927686,261.82,256.71,259.495,0
2026-01-15 14:30:00+00:00,259.66674803463843,261.04,257.05,259.2375,0
2026-01-16 14:30:00+00:00,259.4521240173192,259.4521240173192,254.93,256.815,0
2026-01-20 14:30:00+00:00,258.1335620086596,258.1335620086596,243.42,249.41,0
2026-01-21 14:30:00+00:00,253.7717810043298,253.7717810043298,245.18,248.2725,0
2026-01-22 14:30:00+00:00,251.0221405021649,251.0221405021649,248.15,249.175,0
2026-01-23 14:30:00+00:00,250.0985702510825,250.0985702510825,244.68,247.3625,0
2026-01-26 14:30:00+00:00,248.7305351255412,256.56,248.7305351255412,253.3125,0
2026-01-27 14:30:00+00:00,251.0215175627706,261.95,251.0215175627706,259.4,0
2026-01-28 14:30:00+00:00,255.2107587813853,258.855,254.51,256.86375,0
2026-01-29 14:30:00+00:00,256.0372543906926,259.65,254.41,257.585,0
2026-01-30 14:30:00+00:00,256.8111271953464,261.8999,252.18,257.181225,0
2026-02-02 14:30:00+00:00,256.9961760976732,270.49,256.9961760976732,264.93375,0
2026-02-03 14:30:00+00:00,260.9649630488366,271.875,260.9649630488366,269.54125,0
2026-02-04 14:30:00+00:00,265.2531065244183,278.95,265.2531065244183,275.0025,0
2026-02-05 14:30:00+00:00,270.1278032622091,279.5,270.1278032622091,276.6925,0
2026-02-06 14:30:00+00:00,273.4101516311045,280.905,273.4101516311045,278.26750000000004,0
2026-02-09 14:30:00+00:00,275.8388258155523,278.2,271.7,275.60625000000005,0
2026-02-10 14:30:00+00:00,275.7225379077762,275.7225379077762,272.94,274.21875,0
2026-02-11 14:30:00+00:00,274.9706439538881,280.18,274.45,276.20625,0
2026-02-12 14:30:00+00:00,275.58844697694406,275.72,260.18,268.305,0
2026-02-13 14:30:00+00:00,271.946723488472,271.946723488472,255.45,258.8675,0
2026-02-17 14:30:00+00:00,265.407111744236,266.29,255.54,260.94,0
2026-02-18 14:30:00+00:00,263.173555872118,266.82,262.45,264.30500000000006,0
2026-02-19 14:30:00+00:00,263.739277936059,264.48,260.05,261.9275,0
2026-02-20 14:30:00+00:00,262.8333889680295,264.75,258.16,261.615,0
2026-02-23 14:30:00+00:00,262.2241944840148,269.43,262.2241944840148,265.62025,0
2026-02-24 14:30:00+00:00,263.92222224200736,274.89,263.92222224200736,270.65,0
2026-02-25 14:30:00+00:00,267.28611112100367,274.94,267.28611112100367,273.0,0
2026-02-26 14:30:00+00:00,270.1430555605018,276.11,270.1430555605018,273.70000000000005,0
2026-02-27 14:30:00+00:00,271.9215277802509,272.81,262.89,268.1725,0
2026-03-02 14:30:00+00:00,270.04701389012547,270.04701389012547,260.2,263.46500000000003,0
2026-03-03 14:30:00+00:00,266.7560069450627,266.7560069450627,260.13,263.23,0
2026-03-04 14:30:00+00:00,264.99300347253137,266.15,261.42,263.685,0
2026-03-05 14:30:00+00:00,264.3390017362657,264.3390017362657,257.25,259.97125,0
2026-03-06 14:30:00+00:00,262.1551258681328,262.1551258681328,254.37,257.3075,0
2026-03-09 13:30:00+00:00,259.7313129340664,261.15,253.6805,257.60012499999993,0
2026-03-10 13:30:00+00:00,258.6657189670332,262.48,256.95,259.47625,0
2026-03-11 13:30:00+00:00,259.0709844835165,262.13,259.0709844835165,260.895,0
2026-03-12 13:30:00+00:00,259.98299224175827,259.98299224175827,254.18,256.8875,0
2026-03-13 13:30:00+00:00,258.4352461208791,258.4352461208791,249.52,252.8625,0
2026-03-16 13:30:00+00:00,255.64887306043957,255.64887306043957,249.88,252.1725,0
2026-03-17 13:30:00+00:00,253.91068653021975,255.13,252.18,253.62375000000003,0
2026-03-18 13:30:00+00:00,253.7672182651099,254.94,249.0,251.62625000000003,0
2026-03-19 13:30:00+00:00,252.69673413255495,252.69673413255495,247.3,249.3725,0
2026-03-20 13:30:00+00:00,251.0346170662775,251.0346170662775,246.0,247.791225,0
2026-03-23 13:30:00+00:00,249.41292103313876,254.6,249.41292103313876,252.585,0
2026-03-24 13:30:00+00:00,250.99896051656933,254.825,249.55,251.59125,0
2026-03-25 13:30:00+00:00,251.29510525828465,255.0,251.29510525828465,253.32875,0
2026-03-26 13:30:00+00:00,252.31192762914236,257.0,250.77,253.19375,0
2026-03-27 13:30:00+00:00,252.7528388145712,255.493,248.07,251.56575,0
2026-03-30 13:30:00+00:00,252.1592944072856,252.1592944072856,245.51,248.27,0
2026-03-31 13:30:00+00:00,250.2146472036428,255.48,247.101,251.07025,0
2026-04-01 13:30:00+00:00,250.6424486018214,256.18,250.6424486018214,254.805,0
2026-04-02 13:30:00+00:00,252.7237243009107,256.13,250.65,254.225,0
2026-04-06 13:30:00+00:00,253.47436215045536,262.16,253.47436215045536,258.49750000000006,0
2026-04-07 13:30:00+00:00,255.9859310752277,256.2,245.7,252.88875,0
2026-04-08 13:30:00+00:00,254.43734053761384,259.7499,254.43734053761384,258.407475,0
2026-04-09 13:30:00+00:00,256.4224077688069,261.12,256.07,259.17,0
2026-04-10 13:30:00+00:00,257.79620388440344,262.19,257.79620388440344,260.41828075,0
2026-04-13 13:30:00+00:00,259.1072423172017,260.18,256.66,258.94250000000005,0
2026-04-14 13:30:00+00:00,259.0248711586009,261.93,257.19,259.29875,0
2026-04-15 13:30:00+00:00,259.16181057930044,266.56,257.81,262.24,0
2026-04-16 13:30:00+00:00,260.7009052896502,267.16,260.7009052896502,264.6575,0
2026-04-17 13:30:00+00:00,262.6792026448251,272.3,262.6792026448251,269.0525,0
2026-04-20 13:30:00+00:00,265.8658513224126,274.275,265.8658513224126,271.98625,0
2026-04-21 13:30:00+00:00,268.9260506612063,272.8,265.4,268.9675,0
2026-04-22 13:30:00+00:00,268.94677533060315,273.74,266.87,270.4,0
2026-04-23 13:30:00+00:00,269.6733876653016,275.77,269.6733876653016,273.97375,0
2026-04-24 13:30:00+00:00,271.8235688326508,273.06,269.65,271.63125,0
2026-04-27 13:30:00+00:00,271.7274094163254,271.7274094163254,265.07,266.7825,0
2026-04-28 13:30:00+00:00,269.2549547081627,273.23,268.66,271.23375000000004,0
2026-04-29 13:30:00+00:00,270.24435235408134,271.04,267.04,268.96250000000003,0
2026-04-30 13:30:00+00:00,269.60342617704066,276.0,268.14,271.4975,0
2026-05-01 13:30:00+00:00,270.5504630885204,287.22,270.5504630885204,281.14625,0
2026-05-04 13:30:00+00:00,275.8483565442602,280.63,274.8601,277.993775,0
2026-05-05 13:30:00+00:00,276.9210657721301,284.57,276.501,280.544,0
2026-05-06 13:30:00+00:00,278.73253288606503,288.03,278.73253288606503,284.63125,0
2026-05-07 13:30:00+00:00,281.6818914430325,292.13,281.6818914430325,288.655,0
2026-05-08 13:30:00+00:00,285.16844572151626,294.76,285.16844572151626,292.0225,0
2026-05-11 13:30:00+00:00,288.5954728607581,293.88,288.5954728607581,292.19225,0
2026-05-12 13:30:00+00:00,290.39386143037905,295.27,290.39386143037905,293.7975,0
2026-05-13 13:30:00+00:00,292.0956807151895,300.92,292.0956807151895,296.6975,0
2026-05-14 13:30:00+00:00,294.39659035759473,300.45,294.39659035759473,298.465,0
2026-05-15 13:30:00+00:00,296.4307951787973,303.2,296.4307951787973,299.4625,0
